y,m,d,Tair,Prec,Pet,Qobs
2009,8,25,29.3,0,5.45,1.14
2009,8,26,28.8,0,5.58,1.07
2009,8,27,29,0,5.17,0.928
2009,8,28,29.3,0,5.2,1.021
2009,8,29,29.6,0,5.72,1.077
2009,8,30,26,13.3,4.89,1.575
2009,8,31,23.6,0,3.63,1.249
2009,9,1,24.8,2.1,3.73,1.251
2009,9,2,26.2,0,4.65,1.307
2009,9,3,26.8,0,4.47,0.952
2009,9,4,27.4,0,5.04,0.734
2009,9,5,27.4,0,5.04,0.814
2009,9,6,28.2,0,5.04,0.778
2009,9,7,28.1,0,4.5,0.769
2009,9,8,27.9,0,4.48,0.694
2009,9,9,27.3,0,3.59,0.674
2009,9,10,27.1,0,4.06,0.671
2009,9,11,26.6,0,4.47,0.776
2009,9,12,28,0,4.57,0.852
2009,9,13,27.6,0,4.04,0.634
2009,9,14,26.9,0,3.08,0.807
2009,9,15,28.4,0,4.1,0.919
2009,9,16,28.7,0,4.61,0.799
2009,9,17,29,0.1,4.99,0.783
2009,9,18,29,0,4.52,0.814
2009,9,19,25.6,4.8,2.9,0.914
2009,9,20,26.6,6.6,3.22,0.988
2009,9,21,23.4,34.5,1.83,2.475
2009,9,22,22.4,0,2.09,1.833
2009,9,23,24.3,0,2.16,1.242
2009,9,24,25.5,0,2.79,1.305
2009,9,25,25.9,0,3.98,0.952
2009,9,26,26.8,0,3.93,0.749
2009,9,27,26.1,0,3.98,0.966
2009,9,28,24.2,0.1,1.94,0.854
2009,9,29,22.6,1.5,1.84,1.198
2009,9,30,22.8,1.9,1.8,1.367
2009,10,1,23.5,0,1.79,1.073
2009,10,2,23.4,0,3.6,0.934
2009,10,3,21.5,0,3.49,1.202
2009,10,4,21.7,0,3.63,0.89
2009,10,5,20.4,0,2.24,0.803
2009,10,6,22.4,0,3.94,0.818
2009,10,7,20,0,3.55,0.903
2009,10,8,19.4,0,3.27,0.689
2009,10,9,19,0.1,2.29,0.832
2009,10,10,20.4,0,2.46,0.827
2009,10,11,21,0,2.11,0.81
2009,10,12,21.9,0,1.62,0.716
2009,10,13,21.8,0.1,1.76,0.794
2009,10,14,19.3,0.8,1.52,0.819
2009,10,15,20.8,0,2.24,0.818
2009,10,16,20.1,0,1.79,0.816
2009,10,17,19.1,0,2.96,0.812
2009,10,18,19.3,0,3.08,0.658
2009,10,19,20.7,0,2.48,0.809
2009,10,20,17.1,0.9,1.47,0.722
2009,10,21,20.2,0,2.21,0.897
2009,10,22,20,0,2.83,0.972
2009,10,23,19.2,0,2.88,0.968
2009,10,24,18.3,0,3.04,0.736
2009,10,25,18.8,0,2.75,0.627
2009,10,26,18,0,2.8,0.586
2009,10,27,18,0,2.52,0.323
2009,10,28,19.8,0,2.87,0.636
2009,10,29,19.8,0,2.65,0.598
2009,10,30,20.3,0,2.87,0.587
2009,10,31,19.1,0,2.75,0.647
2009,11,1,16.3,0,1.57,0.515
2009,11,2,12.8,0,2.46,0.535
2009,11,3,9,0,1.99,0.553
2009,11,4,13.8,0,2.31,0.674
2009,11,5,16.3,0,2.36,0.412
2009,11,6,17.3,0,2.48,0.502
2009,11,7,19.4,0,2.27,0.486
2009,11,8,21.9,0,1.83,0.511
2009,11,9,21.4,1.2,1.59,0.703
2009,11,10,18.3,20.4,1.78,0.943
2009,11,11,13.7,45.8,0.99,2.085
2009,11,12,14,44.4,0.95,7.211
2009,11,13,7.2,0.8,0.94,3.093
2009,11,14,7.9,0,1.25,1.989
2009,11,15,8.9,2.7,0.86,1.675
2009,11,16,5.6,52.4,0.72,5.429
2009,11,17,1.7,3.8,0.63,4.971
2009,11,18,2.3,0.4,0.66,2.79
2009,11,19,2.6,1.1,0.67,1.847
2009,11,20,4.2,3.3,0.72,1.764
2009,11,21,4.9,0.7,0.74,1.764
2009,11,22,7.8,0,1.37,1.229
2009,11,23,9,0,1.02,1.227
2009,11,24,12.2,0,1.25,1.242
2009,11,25,11.8,0.3,1.27,1.019
2009,11,26,13.3,0,1.59,1.396
2009,11,27,14.4,0,1.75,1.109
2009,11,28,12.5,0,1.66,1.064
2009,11,29,10.8,0,1.5,1.187
2009,11,30,11,0.1,1.42,0.888
2009,12,1,10.2,0,1.06,1.202
2009,12,2,11.2,0,0.98,1.013
2009,12,3,9.6,0,1.5,1.151
2009,12,4,7,0,1.28,0.955
2009,12,5,7.1,0,1.34,0.954
2009,12,6,8.3,0,1.41,0.992
2009,12,7,11.5,0.1,1,0.631
2009,12,8,12.1,12.6,0.86,1.267
2009,12,9,11.9,4.8,0.87,1.198
2009,12,10,14,10.2,1.46,1.909
2009,12,11,15.8,0,1.65,1.766
2009,12,12,16.1,0,1.55,1.289
2009,12,13,12.6,0,1.08,1.204
2009,12,14,13.7,0,1.42,0.754
2009,12,15,8.9,3.3,0.86,1.048
2009,12,16,5.2,0.1,0.74,1.138
2009,12,17,5.6,2.3,0.78,1.084
2009,12,18,4.5,0,1.03,0.921
2009,12,19,5.3,0,1.28,0.876
2009,12,20,4.9,0,1.43,1.037
2009,12,21,3.2,0,1.16,0.712
2009,12,22,4.6,0,1.21,1.126
2009,12,23,8,0.3,0.91,1.289
2009,12,24,12.8,1.4,1.46,1.015
2009,12,25,10.9,2,0.89,0.959
2009,12,26,10.9,0.4,0.97,0.955
2009,12,27,5.5,18.5,0.69,1.381
2009,12,28,2.9,0,0.9,1.329
2009,12,29,2.9,3.4,0.62,1.506
2009,12,30,7.8,1,1.16,1.342
2009,12,31,8.3,0,1.03,0.774
2010,1,1,7.7,1.7,0.77,1.017
2010,1,2,9,8.2,0.78,1.166
2010,1,3,9.9,0,1.01,1.195
2010,1,4,10.9,0,1.07,1.244
2010,1,5,8.8,0.3,0.84,1.22
2010,1,6,1.7,13.9,0.62,1.394
2010,1,7,3.1,0.3,0.67,1.494
2010,1,8,4.5,1,0.72,1.198
2010,1,9,7.6,0,1.11,1.035
2010,1,10,7.5,8.5,0.75,1.291
2010,1,11,3.6,7.6,0.66,1.525
2010,1,12,2.2,1.1,0.99,1.806
2010,1,13,2.2,0,1.09,1.699
2010,1,14,4.8,0,1.32,1.019
2010,1,15,7,0.1,1.19,0.988
2010,1,16,9.9,0.1,1.27,0.905
2010,1,17,8.8,0,1.5,0.943
2010,1,18,9.5,0,1.46,1.064
2010,1,19,11.4,0,1.67,0.908
2010,1,20,14.6,3.4,1,1.119
2010,1,21,11.6,15.5,0.84,1.251
2010,1,22,4,10.5,0.67,2.054
2010,1,23,3.6,16.6,0.67,3.085
2010,1,24,6.5,7.6,0.8,3.421
2010,1,25,8,2,0.98,3.129
2010,1,26,9.1,0,0.97,2.404
2010,1,27,10.5,2.3,0.93,1.833
2010,1,28,15.1,9.9,1.89,1.726
2010,1,29,15.3,0,1.4,1.778
2010,1,30,15.4,8.4,1.06,1.69
2010,1,31,17.7,2.2,1.5,1.818
2010,2,1,12.3,0.3,1.24,1.976
2010,2,2,9.8,6,0.93,1.882
2010,2,3,7.9,3.2,0.83,2.009
2010,2,4,6.3,13.3,0.8,2.422
2010,2,5,7.8,4.6,0.88,2.166
2010,2,6,10.5,2.5,0.97,2.366
2010,2,7,12.4,7.1,1.06,2.833
2010,2,8,16.7,0,1.82,2.311
2010,2,9,18.4,1.1,2.35,2.221
2010,2,10,20.3,0,2.31,2.003
2010,2,11,13.5,0,1.69,1.902
2010,2,12,1.2,1,0.82,1.795
2010,2,13,3.5,1.6,0.88,1.784
2010,2,14,4,27.8,0.76,2.935
2010,2,15,1.7,2.6,0.72,3.807
2010,2,16,3.5,1.2,0.88,2.783
2010,2,17,3,1.2,0.86,2.271
2010,2,18,4.3,0,0.95,2.284
2010,2,19,4.1,0,1.11,1.923
2010,2,20,5.9,0,1.79,1.713
2010,2,21,10.7,0.1,2.39,1.668
2010,2,22,10.5,3,1.34,1.505
2010,2,23,13.9,0.2,2.17,1.619
2010,2,24,17.8,0.1,2.09,1.65
2010,2,25,20.9,0,2.12,1.26
2010,2,26,20.4,15.9,2.7,1.818
2010,2,27,18,5.6,2.28,2.494
2010,2,28,19.2,0,2.76,2.235
2010,3,1,22.7,0,2.68,2.014
2010,3,2,19,7.1,2.14,1.925
2010,3,3,19.4,12.6,2.49,2.034
2010,3,4,11.7,6,1.46,2.007
2010,3,5,18.8,1.4,2.61,1.894
2010,3,6,8.6,5,1.34,2.339
2010,3,7,4.9,20.1,0.95,2.884
2010,3,8,5.3,61,0.91,11.136
2010,3,9,2.9,5.2,1.53,8.97
2010,3,10,3.3,0,2.21,4.942
2010,3,11,6.6,0,2.52,3.914
2010,3,12,10,0,1.58,3.171
2010,3,13,13.6,9.9,1.36,2.94
2010,3,14,17.1,10.8,1.52,3.789
2010,3,15,14.2,17.3,1.38,5.473
2010,3,16,12.5,0.1,1.73,4.878
2010,3,17,13.2,0,1.64,3.279
2010,3,18,14.1,0.1,2.72,2.803
2010,3,19,16.8,0,3.13,2.38
2010,3,20,19.2,0,2.07,2.335
2010,3,21,19.8,0,2.55,2.112
2010,3,22,20.8,0,3.61,2.157
2010,3,23,19.7,0,3.61,1.704
2010,3,24,10.4,25.7,1.39,2.31
2010,3,25,10.1,8.2,2.73,3.849
2010,3,26,13.1,0,3.3,2.533
2010,3,27,9.9,0,1.78,2.242
2010,3,28,12.2,0,2.89,2.174
2010,3,29,13.2,0,2.97,2.052
2010,3,30,13,2.1,1.66,1.608
2010,3,31,17.8,5,2.87,2.308
2010,4,1,17.6,0.1,2.09,2.112
2010,4,2,12.2,18.4,1.44,2.366
2010,4,3,11.7,11.8,1.47,3.258
2010,4,4,11.6,26.9,1.44,7.228
2010,4,5,15.6,7,1.68,7.404
2010,4,6,17.7,61.2,1.68,24.218
2010,4,7,13.7,4.3,1.56,13.045
2010,4,8,10.8,17,1.4,8.897
2010,4,9,12.6,0.1,2.45,6.967
2010,4,10,12.5,21.2,1.54,6.162
2010,4,11,15.3,16.6,1.64,13.335
2010,4,12,18.7,40.7,1.81,15.404
2010,4,13,12.6,80,1.48,43.309
2010,4,14,10.7,19.8,1.37,28.516
2010,4,15,6.5,18.7,1.31,17.073
2010,4,16,10.4,0.1,2.49,11.87
2010,4,17,14.6,0,3.51,8.214
2010,4,18,15.7,29.2,1.75,11.359
2010,4,19,18.9,29.9,2.08,10.333
2010,4,20,20.7,44.1,2.29,18.942
2010,4,21,22.9,0,2.44,11.285
2010,4,22,13.7,42.8,1.8,19.508
2010,4,23,15.7,7.4,2.8,11.843
2010,4,24,15.8,0,3.53,8.464
2010,4,25,18.1,0,2.79,7.032
2010,4,26,16.6,10.5,1.99,8.437
2010,4,27,16.4,0,3.69,6.497
2010,4,28,19.1,0,4.21,6.091
2010,4,29,19,0,3.7,4.809
2010,4,30,20.8,0,4.69,4.509
2010,5,1,21.5,0,4.43,4.443
2010,5,2,23.3,0,4.82,3.852
2010,5,3,23,0,4.65,3.78
2010,5,4,24.5,0,4.8,3.856
2010,5,5,21.6,3.7,2.12,3.747
2010,5,6,21.7,15.1,2.06,5.821
2010,5,7,21.7,2.5,2.36,5.683
2010,5,8,22.8,0.8,2.14,4.233
2010,5,9,20.5,60.5,2.01,11.076
2010,5,10,19.1,0.1,2.6,6.76
2010,5,11,18.3,9.9,1.94,5.747
2010,5,12,19.8,0.8,2.02,5.446
2010,5,13,20,25.6,2.04,8.178
2010,5,14,18.5,52,1.87,27.568
2010,5,15,18.9,8,1.94,10.868
2010,5,16,21.6,0,2.27,7.802
2010,5,17,24.2,0.1,3.1,6.205
2010,5,18,25.4,0.5,4.92,5.819
2010,5,19,22,64.7,2.11,18.527
2010,5,20,23.7,13.8,4.14,21.134
2010,5,21,24.3,2.1,2.26,9.983
2010,5,22,22.9,59.3,2.07,20.179
2010,5,23,19,23,2.65,28.862
2010,5,24,19.8,0,4.35,10.446
2010,5,25,22,0,4.88,7.913
2010,5,26,22.9,0,4.39,6.775
2010,5,27,21.8,0.2,2.41,5.993
2010,5,28,23.5,1.9,3.33,5.678
2010,5,29,21.5,10.4,2.09,6.95
2010,5,30,21.9,1.2,3.14,6.497
2010,5,31,24,0.1,4.01,5.361
2010,6,1,21.1,12,2.16,5.279
2010,6,2,20,8,2.14,5.807
2010,6,3,21.3,0,3.09,4.976
2010,6,4,22.7,0,4.46,4.498
2010,6,5,22.4,0,4.35,3.988
2010,6,6,21.9,0,4.28,3.956
2010,6,7,22.5,0.8,2.72,3.667
2010,6,8,25.4,0,3.46,3.58
2010,6,9,21.7,15.3,2.13,5.087
2010,6,10,22,1.2,2.84,4.857
2010,6,11,21.6,0.1,3.74,3.577
2010,6,12,22.6,0.1,4.37,3.517
2010,6,13,23.1,0.1,2.37,3.428
2010,6,14,22.5,85.2,2.13,25.625
2010,6,15,23.2,3.7,2.23,13.691
2010,6,16,23.4,3.1,2.16,7.304
2010,6,17,23.7,34,2.18,12.385
2010,6,18,22.9,131.3,2.03,61.584
2010,6,19,25,4.7,2.41,31.349
2010,6,20,23.8,25,2.25,17.601
2010,6,21,22.3,70.1,2.12,31.422
2010,6,22,21.2,62.4,2.04,36.059
2010,6,23,21.3,143.6,2.1,71.595
2010,6,24,21.8,57.2,2.1,47.143
2010,6,25,22.4,59.6,2.19,60.79
2010,6,26,24,0,2.93,22.661
2010,6,27,24.7,20.3,2.76,19.711
2010,6,28,25.7,7.7,4.59,15.94
2010,6,29,26.5,1.6,3.43,13.35
2010,6,30,27.5,0.1,4.53,11.492
2010,7,1,28.2,0,5.11,9.416
2010,7,2,29.7,0,6.1,8.908
2010,7,3,29.8,0,5.63,8.319
2010,7,4,29.5,0,6.08,7.153
2010,7,5,30.6,0,6.03,6.992
2010,7,6,27.5,9.6,2.56,7.46
2010,7,7,23.7,100.3,2.18,39.114
2010,7,8,26.8,0,3.33,14.191
2010,7,9,27.3,0,3.2,8.738
2010,7,10,28,0,5.37,7.349
2010,7,11,27.5,0,4.28,6.392
2010,7,12,28,0,5.68,6.055
2010,7,13,28.8,0,5.62,5.745
2010,7,14,26.5,1.7,2.47,5.587
2010,7,15,26.7,0.1,2.8,5.72
2010,7,16,28.3,0,5.91,5
2010,7,17,27.8,0,5.73,4.719
2010,7,18,26.5,8.4,4.53,5.5
2010,7,19,26.2,0.2,4.04,5.959
2010,7,20,25.2,0.8,4.5,5.239
2010,7,21,27.3,0,5.28,5.032
2010,7,22,26.5,21.5,5.28,4.168
2010,7,23,26.7,1.4,5.21,4.34
2010,7,24,27.6,0,5.14,4.565
2010,7,25,27.8,0.1,5.11,4.106
2010,7,26,26.8,8.1,4.29,4.454
2010,7,27,26.9,9.1,3.87,4.915
2010,7,28,27.2,0.2,5.15,4.137
2010,7,29,27.5,0,4.33,3.613
2010,7,30,27.6,0.1,5.11,3.613
2010,7,31,27.7,10.7,5.31,3.611
2010,8,1,28.4,0,5.57,3.388
2010,8,2,29.1,0,6.14,2.971
2010,8,3,30.9,0,6.07,2.785
2010,8,4,29.5,7.8,5.25,2.857
2010,8,5,25,4.3,2.37,3.075
2010,8,6,25.8,1.9,4.19,3.443
2010,8,7,27.5,0.1,4.97,3.227
2010,8,8,27.5,0,5.29,2.937
2010,8,9,28.2,0,5.39,2.727
2010,8,10,27.9,2.7,4.83,2.591
2010,8,11,28.7,0,5.15,2.814
2010,8,12,29.6,0,5.79,2.665
2010,8,13,28.8,0,5.22,2.384
2010,8,14,29.1,0,5.75,2.281
2010,8,15,29.7,0,5.66,2.306
2010,8,16,29.1,0,5.38,2
2010,8,17,29.4,0,5.69,2.145
2010,8,18,26.1,22.6,5.1,2.614
2010,8,19,24.7,36.6,2.13,3.606
2010,8,20,27.1,0.2,5.02,2.168
2010,8,21,27.2,0,5.35,2.154
2010,8,22,28,0,5.39,2.05
2010,8,23,27.2,0,5.33,1.903
2010,8,24,27.8,1.9,4.88,2.228
2010,8,25,26,11.6,4.83,3.336
2010,8,26,27,0,4.05,2.511
2010,8,27,26.4,0,3.4,2.872
2010,8,28,24.9,0,3.6,2.411
2010,8,29,25.4,0,4.82,2.081
2010,8,30,26.3,0.1,3.78,1.938
2010,8,31,26.8,0,4.42,1.938
2010,9,1,27.1,0.1,3.68,2.692
2010,9,2,26.7,0.4,2.28,2.901
2010,9,3,26.7,25.9,4.81,2.253
2010,9,4,26,3.2,4.49,2.786
2010,9,5,26.8,0,4.5,1.934
2010,9,6,27.4,0,4.51,1.757
2010,9,7,27.3,0.5,4.97,1.646
2010,9,8,28.3,0,4.94,1.644
2010,9,9,26.4,1.2,2.99,1.361
2010,9,10,25.8,0.7,2.84,2.059
2010,9,11,24.8,12.3,3.34,1.78
2010,9,12,27.2,0.1,3.83,1.715
2010,9,13,26.9,0,4.81,1.458
2010,9,14,26.6,9.2,4.97,1.673
2010,9,15,24,0.1,3.66,1.778
2010,9,16,25.9,0,3.79,2.074
2010,9,17,27.2,0,4.53,1.84
2010,9,18,27,5.8,4.09,1.468
2010,9,19,26.7,0,4.05,1.996
2010,9,20,28.1,0.1,4.17,1.429
2010,9,21,27.4,0,3.81,1.586
2010,9,22,27,0,4.33,1.586
2010,9,23,21.6,22.1,1.75,2.422
2010,9,24,21.1,0,1.93,2.045
2010,9,25,23.7,0,2.79,1.869
2010,9,26,23.7,13.3,2.25,1.677
2010,9,27,23,0,2.03,1.896
2010,9,28,24.4,0,3.25,1.836
2010,9,29,23.1,0,2.55,1.492
2010,9,30,21,0,1.88,1.356
2010,10,1,23.5,0,2.27,1.309
2010,10,2,23.4,0,3.09,1.289
2010,10,3,21.3,0,2.54,1.247
2010,10,4,19.3,0,3.23,1.057
2010,10,5,18.4,0,3.35,1.158
2010,10,6,19.1,0,3.36,1.443
2010,10,7,20,0.1,2.38,1.418
2010,10,8,19.3,4,1.53,1.474
2010,10,9,20,0,2.46,1.418
2010,10,10,17.8,1.4,1.44,1.583
2010,10,11,19.4,9.1,1.46,1.528
2010,10,12,22.8,3.1,2,1.528
2010,10,13,22.2,0.1,1.87,1.057
2010,10,14,20.6,0,1.82,1.08
2010,10,15,18.2,0.1,1.67,0.91
2010,10,16,20.1,0,1.99,0.91
2010,10,17,20.4,0,2.97,0.845
2010,10,18,20.5,0,3.12,1.365
2010,10,19,20.7,0,2.68,1.626
2010,10,20,22.2,0.1,2.01,1.039
2010,10,21,21.4,0,2.55,1.039
2010,10,22,17.6,2.1,1.69,1.247
2010,10,23,18.4,0.3,1.39,1.316
2010,10,24,17.8,4,1.25,1.454
2010,10,25,17.9,3.8,1.29,1.224
2010,10,26,14.7,2.9,1.43,1.496
2010,10,27,12.2,0,2.37,1.385
2010,10,28,11.4,0,2.27,0.876
2010,10,29,11.5,0,2.24,0.941
2010,10,30,11.7,0,2.15,1.084
2010,10,31,11.4,0,2.12,0.961
2010,11,1,12.2,0,2.14,0.796
2010,11,2,12.5,0,2.21,0.921
2010,11,3,12.6,0,2.12,1.215
2010,11,4,13.2,0,1.87,1.061
2010,11,5,15.6,0,1.92,0.868
2010,11,6,15.6,0,2.14,0.95
2010,11,7,15.3,0,2.03,1.05
2010,11,8,14.3,0,2.14,1.012
2010,11,9,12.4,0,2.18,0.992
2010,11,10,11.8,0,2.23,0.872
2010,11,11,13,0,2.2,0.765
2010,11,12,13.9,0,2.21,0.6
2010,11,13,15.1,0,2.25,0.653
2010,11,14,17.1,0,2.3,0.877
2010,11,15,15.5,0.1,1.57,0.794
2010,11,16,10.9,0.4,0.97,0.859
2010,11,17,13.1,0.1,1.16,0.89
2010,11,18,13.6,3.6,1.01,1.006
2010,11,19,13.7,3.2,1.15,0.977
2010,11,20,13.6,0,1.24,0.872
2010,11,21,14.3,0.1,1.1,1.015
2010,11,22,14,4.6,1.02,0.689
2010,11,23,13.3,0.5,1.24,0.845
2010,11,24,12,0,1.15,0.867
2010,11,25,12.7,0,1.83,0.881
2010,11,26,11.9,0,1.45,0.738
2010,11,27,14.8,0.3,1.78,0.683
2010,11,28,12.8,3,0.94,0.591
2010,11,29,13,3.5,0.94,0.879
2010,11,30,13.7,0.1,1.06,0.799
2010,12,1,13.7,0.3,0.94,0.584
2010,12,2,14,0,1.7,0.818
2010,12,3,11.3,0,1.55,0.87
2010,12,4,10.2,0,1.47,0.669
2010,12,5,11.8,0,1.61,0.593
2010,12,6,13.5,0,1.54,0.926
2010,12,7,9,0,1.74,0.598
2010,12,8,4.9,0,1.53,0.611
2010,12,9,6.3,0,1.53,0.823
2010,12,10,6.6,0.1,0.85,0.807
2010,12,11,10.4,2.9,0.85,0.807
2010,12,12,10.9,18,0.79,1.196
2010,12,13,12.2,13.5,0.84,1.523
2010,12,14,10.2,4.6,0.8,1.983
2010,12,15,5.8,55.4,0.6,4.494
2010,12,16,-0.7,15.5,0.71,5.176
2010,12,17,-1.4,0,0.88,2.652
2010,12,18,1.5,0,0.95,1.735
2010,12,19,7.2,0,1.16,1.686
2010,12,20,10.1,0,1.48,1.396
2010,12,21,10.4,0,1.51,1.372
2010,12,22,7,0,1.35,1.178
2010,12,23,7.3,0,1.31,0.894
2010,12,24,7.4,6.1,0.77,0.983
2010,12,25,3.8,21.4,0.63,1.813
2010,12,26,2.6,0,1.12,1.876
2010,12,27,2.5,0,1.14,1.606
2010,12,28,5.4,0,1.39,1.303
2010,12,29,10.8,0,1.62,0.81
2010,12,30,9.1,0.1,1.67,1.225
2010,12,31,3,0,1.41,1.033
2011,1,1,3.9,0,0.98,0.863
2011,1,2,5.6,0,1.53,0.642
2011,1,3,0.5,2.7,0.65,0.79
2011,1,4,2.6,2.1,0.68,0.803
2011,1,5,4,8.3,0.68,1.204
2011,1,6,1.5,4.7,0.62,1.28
2011,1,7,1.5,0,0.74,1.073
2011,1,8,3,0,1.02,1.242
2011,1,9,5.3,0,1.04,1.22
2011,1,10,3.3,0.1,1.09,1.138
2011,1,11,-0.6,5.8,0.65,1.1
2011,1,12,2.3,0,1.33,0.972
2011,1,13,2.5,0,0.76,0.948
2011,1,14,6.3,0.1,0.94,1.073
2011,1,15,3.3,2.3,0.77,1.086
2011,1,16,2.2,0,1.32,1.349
2011,1,17,2.6,0,1.15,1.289
2011,1,18,3.2,0.1,1.12,0.977
2011,1,19,1.3,3,0.64,0.789
2011,1,20,0.6,2.8,0.57,0.85
2011,1,21,1.2,0.2,0.74,0.986
2011,1,22,3.6,0,0.82,1.017
2011,1,23,2.8,0.1,0.79,0.988
2011,1,24,3.6,0.1,0.9,0.865
2011,1,25,4.4,1.8,0.73,0.979
2011,1,26,4.7,4.6,0.7,1.05
2011,1,27,5.7,1.4,0.79,1.015
2011,1,28,2.5,0.9,0.75,0.941
2011,1,29,2.1,0,0.82,0.751
2011,1,30,1.1,0,0.76,1.463
2011,1,31,3.9,0,1.16,0.838
2011,2,1,3.1,1.6,0.88,0.861
2011,2,2,4.3,0,0.88,0.885
2011,2,3,5.2,0,1.38,0.968
2011,2,4,8.4,0,1.78,0.392
2011,2,5,9.5,0,1.87,0.857
2011,2,6,11.2,0,2.04,0.988
2011,2,7,11.6,0,2.2,1.028
2011,2,8,13.6,0,2.37,1.068
2011,2,9,14.2,0,1.67,0.847
2011,2,10,9.5,4.6,1.11,0.819
2011,2,11,4,4.6,0.83,0.79
2011,2,12,7,0,1.63,1.593
2011,2,13,2.5,16.2,0.85,0.919
2011,2,14,3.8,0,1.72,1.013
2011,2,15,2.9,4.6,0.89,1.615
2011,2,16,5.3,29.5,0.9,2.407
2011,2,17,5.4,10.7,0.84,3.93
2011,2,18,5.3,0.2,0.93,3.194
2011,2,19,5.5,5.7,0.9,2.353
2011,2,20,6.7,0,1.1,2.117
2011,2,21,8.4,0,1.76,1.632
2011,2,22,9.7,0,1.24,1.429
2011,2,23,12,0.1,1.23,1.351
2011,2,24,12,1.3,1.14,0.896
2011,2,25,15.3,0,1.78,1.082
2011,2,26,18.1,0,2.8,0.852
2011,2,27,17.7,0,2.88,0.807
2011,2,28,19.2,0,3.48,0.841
2011,3,1,6.7,0,1.54,0.781
2011,3,2,7.4,0,1.31,0.747
2011,3,3,6.1,3.9,1.06,0.834
2011,3,4,8.3,0.6,2.24,0.642
2011,3,5,8.2,1.1,1.19,0.961
2011,3,6,8.8,23.3,1.11,1.372
2011,3,7,7.9,5.6,1.59,2.815
2011,3,8,9.1,0,2.28,1.858
2011,3,9,9.4,0,2.21,1.149
2011,3,10,12,0.3,1.97,1.064
2011,3,11,9.3,0.6,1.25,0.809
2011,3,12,10.1,0.5,1.26,0.888
2011,3,13,12.8,0.1,1.42,0.95
2011,3,14,16.9,0,2.26,0.981
2011,3,15,8.3,4.5,1.34,0.963
2011,3,16,7.5,0.4,1.53,1.211
2011,3,17,10.1,0,1.56,1.001
2011,3,18,8.2,12.1,1.25,1.142
2011,3,19,10.6,38.4,1.27,4.235
2011,3,20,17.7,4.3,2.91,5.999
2011,3,21,17.5,4.2,2.45,4.28
2011,3,22,7.3,0.8,1.27,2.687
2011,3,23,9.3,0.8,1.52,2.123
2011,3,24,10,0.2,1.54,1.775
2011,3,25,11,0,2,1.633
2011,3,26,10,0.2,1.53,1.352
2011,3,27,11.3,2.6,2.33,1.354
2011,3,28,11,0,3.21,0.973
2011,3,29,11.5,0,3.54,1.41
2011,3,30,12.2,0,3.21,1.349
2011,3,31,15.4,0,2.95,0.861
2011,4,1,16.9,0,3.3,0.687
2011,4,2,20.1,0,3.53,0.85
2011,4,3,12.4,3.2,1.76,0.72
2011,4,4,8.6,2.5,1.4,0.816
2011,4,5,12.8,0.4,2.23,0.943
2011,4,6,17.7,0,3.54,0.935
2011,4,7,17.2,1.1,2.09,0.752
2011,4,8,14.7,7.2,1.75,0.881
2011,4,9,16,4.1,2.17,0.906
2011,4,10,20.7,0,3.19,0.651
2011,4,11,21.2,3,3.22,0.944
2011,4,12,18.4,1.9,1.96,0.868
2011,4,13,19.1,0.3,1.89,0.731
2011,4,14,21.4,4.5,2.8,0.963
2011,4,15,21.8,0,3.56,0.885
2011,4,16,20.8,2,2.11,1.051
2011,4,17,18.4,12.9,2.39,0.734
2011,4,18,18.6,0,3.83,0.888
2011,4,19,17.2,0,4.12,0.81
2011,4,20,16.9,0,4.17,0.528
2011,4,21,19,0,3.14,0.689
2011,4,22,18.5,1.3,1.97,0.694
2011,4,23,17.9,0,4,0.662
2011,4,24,17.9,0,4.5,0.667
2011,4,25,20.2,0,4.53,0.245
2011,4,26,20.7,0,4.34,0.462
2011,4,27,22.8,0,4.98,0.303
2011,4,28,22.2,0,4.81,0.335
2011,4,29,22.7,0,3.09,0.286
2011,4,30,20.7,8.5,2.05,0.734
2011,5,1,23.3,1.2,3.2,0.709
2011,5,2,22.1,33,2.51,1.481
2011,5,3,16.2,54,1.9,7.467
2011,5,4,15.2,6.7,1.76,3.435
2011,5,5,18.9,0.1,3.03,2.386
2011,5,6,21.2,28.1,2.05,4.982
2011,5,7,22.6,15.5,2.65,4.621
2011,5,8,22.1,1.8,2.72,2.891
2011,5,9,24.9,1.4,4.11,2.241
2011,5,10,26.8,0,4.84,1.871
2011,5,11,25.4,4,3.67,1.885
2011,5,12,20,14,2.03,3.073
2011,5,13,19.3,28.6,2,6.383
2011,5,14,19,0.9,2,4.275
2011,5,15,17,11.6,1.84,4.052
2011,5,16,17.7,12.7,1.88,5.353
2011,5,17,20.6,0,4.82,4.695
2011,5,18,20.4,0,4.6,3.203
2011,5,19,22.7,0,5.06,2.389
2011,5,20,23.8,0,5.36,1.896
2011,5,21,24.8,0,5.36,2.02
2011,5,22,23.9,4,3.45,1.885
2011,5,23,14.9,21.2,2,2.962
2011,5,24,14.9,0.2,1.88,2.714
2011,5,25,17.5,0.2,2.01,2.126
2011,5,26,20.2,0,2.84,2.049
2011,5,27,21.2,0,2.62,1.574
2011,5,28,22.1,0,4.94,1.429
2011,5,29,22.3,0,5.38,1.146
2011,5,30,22.8,0,5.26,0.785
2011,5,31,24.3,0,5.43,0.792
